,id,title,releaseStatus,type,runtimeSeconds,rating,ratingCount,genres,description,duration,releaseYear,countriesOfOrigin,directors,writers,cast,suggestionsID,suggestionsTitle,keywords,quotes,imageUrl
147,tt2788316,Shōgun,True,movie,3600,8.6,209203,"Action:,:Adventure:,:Drama","When a mysterious European ship is found marooned in a nearby Japanese fishing village, Lord Yoshii Toranaga discovers secrets that could tip the scales of power and devastate his enemies.",1h,2024.0,United States,,,"Cosmo Jarvis:,:Anna Sawai:,:Tadanobu Asano:,:Hiroyuki Sanada:,:Yûki Kedôin:,:Akiko Kobayashi:,:Eushin Lee:,:Takehiro Hira:,:Yuki Kura:,:Saeko Kimura:,:Hiroto Kanai:,:Moeka Hoshi:,:Shinnosuke Abe:,:Hiromoto Ida:,:Yutaro Ryan Oka:,:Jodai Suzuki:,:Kengo Hashimoto:,:Tommy Bastow","tt15435876:,:tt12637874:,:tt3581920:,:tt11198330:,:tt14452776:,:tt7366338:,:tt0080274:,:tt2306299:,:tt2356777:,:tt1190634:,:tt13210838:,:tt2442560","The Penguin:,:Fallout:,:The Last of Us:,:House of the Dragon:,:The Bear:,:Chernobyl:,:Shogun:,:Vikings:,:True Detective:,:The Boys:,:The Gentlemen:,:Peaky Blinders","based on novel:,:17th century:,:japan:,:samurai:,:remake",Why is it that only those who have never fought in a battle are so eager to be in one?,https://m.media-amazon.com/images/M/MV5BZmJkMDRjYzEtMWI3Ny00OWE3LWJlNTItMGQ1MTQzMzc3NDY5XkEyXkFqcGc@._V1_.jpg
148,tt0088484,Blackadder II,True,movie,1800,8.6,51854,Comedy,"In the Tudor court of Elizabeth I, Lord Edmund Blackadder strives to win Her Majesty's favour while attempting to avoid a grisly fate should he offend her.",30m,1986.0,United Kingdom,,,"Rowan Atkinson:,:Tony Robinson:,:Tim McInnerny:,:Miranda Richardson:,:Stephen Fry:,:Patsy Byrne:,:Tony Aitken:,:Hugh Laurie:,:Miriam Margolyes:,:Ronald Lacey:,:Tom Baker:,:Gabrielle Glaister:,:Holly de Jong:,:Rik Mayall:,:Simon Jones:,:Cassie Stuart:,:Bill Wallis:,:Max Harvey","tt0092324:,:tt0084988:,:tt0096548:,:tt0212579:,:tt0137390:,:tt0094754:,:tt0072500:,:tt1347512:,:tt0063929:,:tt0111958:,:tt0080306:,:tt0081912","Blackadder the Third:,:Blackadder:,:Blackadder Goes Forth:,:Blackadder Back & Forth:,:Blackadder: The Cavalier Years:,:Blackadder's Christmas Carol:,:Fawlty Towers:,:Blackadder Rides Again:,:Monty Python's Flying Circus:,:Father Ted:,:Yes Minister:,:Only Fools and Horses","aristocracy:,:early modern period:,:black adder character:,:crossdressing:,:cult favorite","I've been in your service since I was two and a half, my lord.:,:Well that is the why I am so utterly sick of the sight of you.",https://m.media-amazon.com/images/M/MV5BZmIyYmYwZDUtYmRiNi00ZmQ5LTliMDctZGE2ZjE0MWRlYzE4XkEyXkFqcGc@._V1_.jpg
149,tt0096639,Lonesome Dove,True,movie,5400,8.7,27783,"Adventure:,:Drama:,:Western",Two former Texas Rangers renew their spirit of adventure as they and several other residents of a small Texas town join a cattle drive to the Montana Territory.,1h 30m,1989.0,United States,,,"Robert Duvall:,:Tommy Lee Jones:,:Danny Glover:,:Diane Lane:,:Robert Urich:,:Frederic Forrest:,:D.B. Sweeney:,:Ricky Schroder:,:Anjelica Huston:,:Chris Cooper:,:Timothy Scott:,:Glenne Headly:,:Barry Corbin:,:William Sanderson:,:Barry Tubb:,:Gavan O'Herlihy:,:Steve Buscemi:,:Frederick Coffin","tt4742876:,:tt9735318:,:tt0081834:,:tt2571774:,:tt1508238:,:tt0296310:,:tt0106112:,:tt0081846:,:tt2297757:,:tt0092337:,:tt0098769:,:tt9253866","TVF Pitchers:,:The Beatles: Get Back:,:Das Boot:,:Africa:,:Apocalypse: The Second World War:,:The Blue Planet:,:Return to Lonesome Dove:,:Cosmos:,:Nathan for You:,:Dekalog:,:The Civil War:,:Our Planet","pulitzer prize source:,:based on novel:,:evil man:,:hero:,:criminal","Lorie darlin', life in San Francisco, you see, is still just life. If you want any one thing too badly, it's likely to turn out to be a disappointment. The only healthy way to live life is to learn to like all the little everyday things, like a sip of good whiskey in the evening, a soft bed, a glass of buttermilk, or a feisty gentleman like myself.",https://m.media-amazon.com/images/M/MV5BYjUzNmFiZTAtYzA4ZC00ZGUyLWI3NGMtMTBlMGEzYTM4NDljXkEyXkFqcGc@._V1_.jpg
150,tt5290382,Mindhunter,True,movie,3600,8.6,362533,"Crime:,:Drama:,:Mystery","In the late 1970s, two FBI agents broaden the realm of criminal science by investigating the psychology behind murder and end up getting too close to real-life monsters.",1h,2017.0,United States,,,"Jonathan Groff:,:Holt McCallany:,:Anna Torv:,:Hannah Gross:,:Sonny Valicenti:,:Stacey Roca:,:Joe Tuttle:,:Zachary Scott Ross:,:Cotter Smith:,:Albert Jones:,:Lauren Glazier:,:Michael Cerveris:,:Dohn Norwood:,:Gareth Williams:,:June Carryl:,:Cameron Britton:,:Nate Corddry:,:Sierra Aylina McClain","tt2707408:,:tt7366338:,:tt2356777:,:tt10048342:,:tt1856010:,:tt2442560:,:tt5753856:,:tt2085059:,:tt5071412:,:tt1475582:,:tt6763664:,:tt4158110","Narcos:,:Chernobyl:,:True Detective:,:The Queen's Gambit:,:House of Cards:,:Peaky Blinders:,:Dark:,:Black Mirror:,:Ozark:,:Sherlock:,:The Haunting of Hill House:,:Mr. Robot","prison:,:interview:,:police:,:police investigation:,:murder",,https://m.media-amazon.com/images/M/MV5BYTk4NDA4MGMtNjliOC00MjExLWI1YzctOTc4NWIxM2I1YjM5XkEyXkFqcGc@._V1_.jpg
151,tt0094525,Poirot,True,movie,6000,8.6,55257,"Crime:,:Drama:,:Mystery","Hercule Poirot, a famous Belgian detective, who has an impeccable knack for getting embroiled in a mystery, solves crimes along with Captain Hastings and Scotland Yard Chief Inspector James Japp.",1h 40m,1989.0,United Kingdom,,,"David Suchet:,:Hugh Fraser:,:Philip Jackson:,:Pauline Moran:,:David Yelland:,:Zoë Wanamaker:,:Richard Bebb:,:George Little:,:Phillip Manikum:,:Jona Jones:,:Patrick Ryecart:,:Nicholas Farrell:,:Barbara Barnes:,:John Carson:,:Richard Hope:,:Richard Durden:,:Sean Pertwee:,:Beatie Edney","tt1734537:,:tt0086661:,:tt0090509:,:tt2701582:,:tt0092324:,:tt0296310:,:tt0072500:,:tt0112130:,:tt0080306:,:tt0096548:,:tt3530232:,:tt0081912","Marple:,:The Adventures of Sherlock Holmes:,:The Return of Sherlock Holmes:,:Endeavour:,:Blackadder the Third:,:The Blue Planet:,:Fawlty Towers:,:Pride and Prejudice:,:Yes Minister:,:Blackadder Goes Forth:,:Last Week Tonight with John Oliver:,:Only Fools and Horses","hercule poirot character:,:1930s:,:murder:,:london england:,:secretary","I say, Poirot!",https://m.media-amazon.com/images/M/MV5BMTQyMTA3ZWEtYTUwMy00MzI0LWFmM2YtMzhjMWEwMDAwYTc3XkEyXkFqcGc@._V1_.jpg
152,tt0096657,Mr. Bean,True,movie,1500,8.6,141077,"Comedy:,:Family","Bumbling, childlike Mr. Bean has trouble completing the simplest of day-to-day tasks, but his perseverance and resourcefulness frequently allow him to find ingenious ways around problems.",25m,1990.0,United Kingdom,,,"Rowan Atkinson:,:Matilda Ziegler:,:Robin Driscoll:,:Matthew Ashforde:,:Roger Sloman:,:Susie McKenna:,:Nick Hancock:,:C.J. Allen:,:Rupert Vansittart:,:Howard Goodall:,:Hugo Mendez:,:Christopher Driscoll:,:Rupert Bates:,:Paul Bown:,:Dave O'Higgins:,:Angus Deayton:,:Richard Wilson:,:Michael Fenton Stevens","tt0280277:,:tt0453451:,:tt0118689:,:tt13640670:,:tt1305826:,:tt9337464:,:tt1710308:,:tt4508902:,:tt0229889:,:tt0114709:,:tt0206512:,:tt1865718","Mr. Bean: The Animated Series:,:Mr. Bean's Holiday:,:Bean:,:Man vs. Bee:,:Adventure Time:,:Handy Bean:,:Regular Show:,:One Punch Man:,:El Chavo del Ocho:,:Toy Story:,:SpongeBob SquarePants:,:Gravity Falls","physical comedy:,:slapstick comedy:,:stupidity:,:tiger aspect:,:sitcom",Ecce homo qui est faba.,https://m.media-amazon.com/images/M/MV5BZmY2OGQ4MTAtYTRkMy00NmYxLThlZTktOGE1NTRmNDVlZmI4XkEyXkFqcGc@._V1_.jpg
153,tt4299972,The Jinx: The Life and Deaths of Robert Durst,True,movie,2700,8.6,55808,"Documentary:,:Biography:,:Crime","Filmmaker Andrew Jarecki examines the complicated life of reclusive real estate icon Robert Durst, the key suspect in a series of unsolved crimes.",45m,2015.0,United States,,,"Robert Durst:,:Charles Bagli:,:Andrew Jarecki:,:Dick DeGuerin:,:Paul Blumenthal:,:Jeanine Pirro:,:Gary Napoli:,:John Lewin:,:Cody Cazalas:,:Eleanor Schwank:,:Brad Blumenthal:,:Debra Kay Anderson:,:Michael Simon Hall:,:Andrew Gordon:,:Gilberte Najamy:,:Jim McCormack:,:Ed Murphy:,:Kevin Hynes","tt5189670:,:tt6634944:,:tt0388644:,:tt0098769:,:tt0081846:,:tt2571774:,:tt8684348:,:tt0092337:,:tt1533395:,:tt1175709:,:tt6792200:,:tt1877514","Making a Murderer:,:The Jinx:,:The Staircase:,:The Civil War:,:Cosmos:,:Africa:,:The Jinx:,:Dekalog:,:Life:,:All Good Things:,:The Keepers:,:The Vietnam War","crime documentary:,:murder:,:true crime:,:docuseries documentary:,:suspicion of murder",,https://m.media-amazon.com/images/M/MV5BYTVhZGNkNDMtNWEwMi00ODgxLTg2NTItN2UxOWFjYzNlZjUwXkEyXkFqcGc@._V1_.jpg
154,tt0090509,The Return of Sherlock Holmes,True,movie,3600,8.7,14449,"Crime:,:Drama:,:Mystery","Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans.",1h,1986.0,United Kingdom,,,"Jeremy Brett:,:Edward Hardwicke:,:Rosalie Williams:,:Colin Jeavons:,:Denis Lill:,:Eric Sykes:,:James Hazeldine:,:Harry Andrews:,:Alan Howard:,:Eric Porter:,:Clive Francis:,:Paul Williamson:,:Robin Hunter:,:Freddie Jones:,:Charles Gray:,:Denis Quilley:,:Peter Barkworth:,:Raymond Adamson","tt0086661:,:tt0098765:,:tt0108855:,:tt0095330:,:tt0685628:,:tt0094525:,:tt30320282:,:tt2571774:,:tt0296310:,:tt0096548:,:tt1508238:,:tt1806234","The Adventures of Sherlock Holmes:,:The Case-Book of Sherlock Holmes:,:The Memoirs of Sherlock Holmes:,:The Hound of the Baskervilles:,:The Sign of Four:,:Poirot:,:The Case of the Abbey Treasure:,:Africa:,:The Blue Planet:,:Blackadder Goes Forth:,:Apocalypse: The Second World War:,:Human Planet","sherlock holmes character:,:dr. john watson character:,:five word title:,:police procedural crime:,:whodunnit mystery",,https://m.media-amazon.com/images/M/MV5BODM1NTgxOTMtM2VmZi00M2FkLWJiYWUtMjc5Yjk1MzY5ZTYxXkEyXkFqcGc@._V1_.jpg
155,tt13111040,The Offer,True,movie,3600,8.6,45032,"Biography:,:Crime:,:Drama",Oscar-winning producer Albert S. Ruddy's never-before-revealed experiences of making The Godfather (1972).,1h,2022.0,"United States:,:United Kingdom:,:Italy:,:Canada",,,"Miles Teller:,:Matthew Goode:,:Dan Fogler:,:Burn Gorman:,:Colin Hanks:,:Giovanni Ribisi:,:Juno Temple:,:Jake Cannavale:,:Lou Ferrigno:,:Josh Zuckerman:,:Anthony Ippolito:,:Meredith Garretson:,:Patrick Gallo:,:Joseph Russo:,:Anthony Skordi:,:Eric Balfour:,:Paul McCrane:,:Annie Funke","tt9174558:,:tt9783600:,:tt6517320:,:tt0071771:,:tt13991232:,:tt7137906:,:tt0068646:,:tt0065989:,:tt13868972:,:tt4299972:,:tt0979432:,:tt5290382","Dopesick:,:Spiderhead:,:Too Old to Die Young:,:The Longest Yard:,:1883:,:When They See Us:,:The Godfather:,:Little Fauss and Big Halsy:,:Rocket Boys:,:The Jinx: The Life and Deaths of Robert Durst:,:Boardwalk Empire:,:Mindhunter","tv mini series:,:grand:,:offer:,:landmark:,:studio",,https://m.media-amazon.com/images/M/MV5BZTM2OWE3NGYtNDIyZi00NGJiLTgwMTQtZGFiNjIwMzBkY2UwXkEyXkFqcGc@._V1_.jpg
156,tt10850932,Crash Landing on You,True,movie,4200,8.7,49357,"Adventure:,:Comedy:,:Drama",The absolute top secret love story of a chaebol heiress who made an emergency landing in North Korea because of a paragliding accident and a North Korean special officer who falls in love with her and who is hiding and protecting ...,1h 10m,2019.0,South Korea,,,"Hyun Bin:,:Son Ye-jin:,:Seo Ji-hye:,:Kim Jung-hyun:,:Yang Kyung-won:,:Yoo Su-bin:,:Lee Sin-young:,:Tang Joon-sang:,:Kim Sun-young:,:Kim Jung-nan:,:Jang So-yeon:,:Cha Cheong-hwa:,:Oh Man-seok:,:Park Hyoung-soo:,:Go Gyu-pil:,:Park Myeong-hoon:,:Kim Young-min:,:Hwang Woo-seul-hye","tt12451520:,:tt27668559:,:tt14518756:,:tt4925000:,:tt5994364:,:tt14819828:,:tt13433812:,:tt8242904:,:tt20869502:,:tt13274038:,:tt17513352:,:tt20859920","It's Okay to Not Be Okay:,:Queen of Tears:,:Hometown Cha-Cha-Cha:,:Descendants of the Sun:,:Guardian: The Lonely and Great God:,:Business Proposal:,:Vincenzo:,:What's Wrong with Secretary Kim:,:Extraordinary Attorney Woo:,:True Beauty:,:Twenty Five Twenty One:,:Alchemy of Souls","love:,:kdrama:,:korean drama:,:feel good romance:,:2010s",,https://m.media-amazon.com/images/M/MV5BZjM3ZGQ4ZTMtOTNjMS00NmJlLTljMWUtNWExMzJhMGJlMWNiXkEyXkFqcGc@._V1_.jpg
157,tt0481256,Fighting Spirit,True,movie,1800,8.8,13205,"Animation:,:Action:,:Comedy","Ippo, a teenage boy with a pure heart and unrelenting determination, discovers a passion for boxing after veteran fighter Takamura saves him from bullies.",30m,2000.0,Japan,,,"Rikiya Koyama:,:Kôhei Kiyasu:,:Steve Staley:,:Richard Epcar:,:Wataru Takagi:,:Tomokazu Seki:,:Kenji Utsumi:,:Grant George:,:D.C. Douglas:,:Ichirô Nagai:,:Mitsuaki Madono:,:Paul St. Peter:,:Hitomi:,:Yorie Terauchi:,:Toshihiko Nakajima:,:Koichi Hasebe:,:Shinichi Namiki:,:Masashi Hirose","tt1992744:,:tt3514596:,:tt0805540:,:tt3398540:,:tt0434706:,:tt3354378:,:tt2098220:,:tt10233448:,:tt0877057:,:tt0988824:,:tt0318871:,:tt5897304","Fighting Spirit: New Challenger:,:Fighting Spirit: Rising:,:Fighting Spirit: Champion Road:,:Haikyu!!:,:Monster:,:Fighting Spirit: Mashiba vs. Kimura:,:Hunter x Hunter:,:Vinland Saga:,:Death Note:,:Naruto: Shippuden:,:Berserk:,:Mob Psycho 100","anime animation:,:combat sport:,:shonen anime animation:,:boxing sport:,:shounen",,https://m.media-amazon.com/images/M/MV5BN2UzMmM5NTQtYjUxYy00OWVjLTkwOWMtYzFhOGQxN2VlZjI5XkEyXkFqcGc@._V1_.jpg
158,tt3398540,Haikyu!!,True,movie,1440,8.7,43197,"Animation:,:Comedy:,:Drama","Determined to be like the volleyball championship's star player nicknamed ""the small giant"", Shoyo joins his school's volleyball club.",24m,2014.0,"Japan:,:Poland",,,"Ayumu Murase:,:Kaito Ishikawa:,:Yu Hayashi:,:Satoshi Hino:,:Miyu Irino:,:Kôki Uchiyama:,:Sôma Saitô:,:Nobuhiko Okamoto:,:Yoshimasa Hosoya:,:Hiroshi Kamiya:,:Toshiki Masuda:,:Bryson Baugus:,:Adam Gibbs:,:Scott Gibbs:,:Greg Cote:,:Gabriel Regojo:,:Justin Doran:,:Blake Shepard","tt30476486:,:tt12343534:,:tt9335498:,:tt2098220:,:tt5626028:,:tt0988824:,:tt2348803:,:tt0877057:,:tt10233448:,:tt5897304:,:tt13616990:,:tt0409591","Haikyu!! The Dumpster Battle:,:Jujutsu Kaisen:,:Demon Slayer: Kimetsu no Yaiba:,:Hunter x Hunter:,:My Hero Academia:,:Naruto: Shippuden:,:Kuroko's Basketball:,:Death Note:,:Vinland Saga:,:Mob Psycho 100:,:Chainsaw Man:,:Naruto","volleyball:,:anime:,:school:,:shounen:,:based on manga",,https://m.media-amazon.com/images/M/MV5BYjYxMWFlYTAtYTk0YS00NTMxLWJjNTQtM2E0NjdhYTRhNzE4XkEyXkFqcGc@._V1_.jpg
159,tt21056886,Scavengers Reign,True,movie,1440,8.6,28067,"Animation:,:Adventure:,:Drama",The crew of a damaged deep space freighter are stranded on a beautiful but dangerous planet.,24m,2023.0,United States,,,"Sunita Mani:,:Wunmi Mosaku:,:Bob Stephenson:,:Alia Shawkat:,:Pollyanna McIntosh:,:Ted Travelstead:,:Dash Williams:,:Sepideh Moafi:,:Freddy Rodríguez:,:Masha Cima:,:James Kyson:,:Chris Diamantopoulos:,:Skyler Gisondo:,:Okieriete Onaodowan","tt28093628:,:tt10332508:,:tt13309742:,:tt11680642:,:tt6461568:,:tt9561862:,:tt6517102:,:tt33204697:,:tt8146754:,:tt16026746:,:tt0213338:,:tt22248376","Common Side Effects:,:Primal:,:Blue Eye Samurai:,:Pantheon:,:Scavengers:,:Love, Death & Robots:,:Castlevania:,:Secret Level:,:Infinity Train:,:X-Men '97:,:Cowboy Bebop:,:Frieren: Beyond Journey's End","adult animation:,:2d animation:,:space:,:exploration:,:female protagonist",,https://m.media-amazon.com/images/M/MV5BZmEyOWU1YjctNjgxNS00MTcyLTk3NDgtZmY3ZjBkY2RkN2YxXkEyXkFqcGc@._V1_.jpg
160,tt2049116,Gomorrah,True,movie,2700,8.6,47088,"Crime:,:Drama:,:Thriller",Ciro disregards tradition in his attempt to become the next boss of his crime syndicate. The internal power struggle puts him and his entire family's life at risk.,45m,2014.0,"Italy:,:Germany",,,"Salvatore Esposito:,:Marco D'Amore:,:Ivana Lotito:,:Cristiana Dell'Anna:,:Alessandro Palladino:,:Fortunato Cerlino:,:Arturo Muselli:,:Roberto Oliveri:,:Brian Flaccus:,:Fabio De Caro:,:Cristina Donadio:,:Christian Giroso:,:Giovanni Buselli:,:Vincenzo Fabricino:,:Riccardo Ciccarelli:,:Carmine Monaco:,:Lino Musella:,:Gianni Spezzano","tt9048786:,:tt7197684:,:tt0096548:,:tt0929425:,:tt0979432:,:tt9735318:,:tt0081834:,:tt0072500:,:tt0353049:,:tt0296310:,:tt2707408:,:tt6769208","The Immortal:,:Suburra: Blood on Rome:,:Blackadder Goes Forth:,:Gomorrah:,:Boardwalk Empire:,:The Beatles: Get Back:,:Das Boot:,:Fawlty Towers:,:Chappelle's Show:,:The Blue Planet:,:Narcos:,:Blue Planet II","shifting power:,:treason:,:camorra:,:organised crime:,:cocaine war",,https://m.media-amazon.com/images/M/MV5BYWUwYmYwNmItMTRiMy00ZDBhLWE3OTUtMDdmYjA1Mzc2M2IwXkEyXkFqcGc@._V1_.jpg
161,tt0080306,Yes Minister,True,movie,1800,8.6,17849,Comedy,"The Right Honorable James Hacker has landed the plum job of Cabinet Minister to the Department of Administration. At last he is in a position of power and can carry out some long-needed reforms, or so he thinks.",30m,1980.0,United Kingdom,,,"Paul Eddington:,:Nigel Hawthorne:,:Derek Fowlds:,:Diana Hoddinott:,:John Nettleton:,:Neil Fitzwiliam:,:Arthur Cox:,:John Savident:,:John Pennington:,:Antony Carrick:,:Robert Dougall:,:Richard Vernon:,:Tenniel Evans:,:John Barron:,:Ian Lavender:,:Nigel Stock:,:Edward Jewesbury:,:Rosemary Williams","tt0086831:,:tt0096548:,:tt2612376:,:tt0088484:,:tt0063929:,:tt0098769:,:tt0072500:,:tt0092324:,:tt34129651:,:tt0081834:,:tt0071075:,:tt1508238","Yes, Prime Minister:,:Blackadder Goes Forth:,:Yes, Prime Minister:,:Blackadder II:,:Monty Python's Flying Circus:,:The Civil War:,:Fawlty Towers:,:Blackadder the Third:,:Yes, Minister!:,:Das Boot:,:The World at War:,:Apocalypse: The Second World War","minister:,:british government:,:british politics:,:civil servant:,:bureaucrat","It makes me feel rather downcast. If it's our job to implement Government Policies, shouldn't we believe in them?:,:What an extraordinary thing to say.:,:Why?:,:Bernard, I have served 11 Governments in the last 30 years, if I believed in all their policies, I would have been passionately commited to keeping out of the Common Market and passionately committed to going into it, I would've been utterly convinced of the rightness of Nationalising Steel, and of denationalising it, and renationalising it. On Capital Punishment I would have been a fervent retentionist and an ardent Abolitionist, I would have been a Keynesian and a Friedmanite, a Grammar School Destroyer and Preserver, a Nationalisation Freak and a Privatisation Maniac, but above all, I would have been a stark, staring, raving Schizophrenic!",https://m.media-amazon.com/images/M/MV5BY2FkYTVmMjMtN2IyMS00YTI2LTgzYTItOTFhYmI3M2Y0ODUxXkEyXkFqcGc@._V1_.jpg
162,tt7562112,Pose,True,movie,3600,8.6,34832,Drama,"In the New York of the late '80s and early '90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis, and capitalism.",1h,2018.0,United States,,,"Michaela Jaé (MJ) Rodriguez:,:Dominique Jackson:,:Indya Moore:,:Angel Bismark:,:Billy Porter:,:Hailie Sahar:,:Dyllon Burnside:,:Jason A. Rodriguez:,:Ryan Jamaal Swain:,:Jeremy McClain:,:Angelica Ross:,:Sandra Bernhard:,:Alexia Garcia:,:Jiggly Caliente:,:Jack Mizrahi:,:Leiomy Maldonado:,:Evan Peters:,:Charlayne Woodard","tt4742876:,:tt9140342:,:tt0296310:,:tt1508238:,:tt3530232:,:tt0071075:,:tt1806234:,:tt1533395:,:tt0063929:,:tt2092588:,:tt1831164:,:tt0081834","TVF Pitchers:,:It's a Sin:,:The Blue Planet:,:Apocalypse: The Second World War:,:Last Week Tonight with John Oliver:,:The World at War:,:Human Planet:,:Life:,:Monty Python's Flying Circus:,:Frozen Planet:,:Leyla and Mecnun:,:Das Boot","queer:,:1980s:,:new york city:,:ball culture:,:voguing",The category is: Live. Work. Pose!,https://m.media-amazon.com/images/M/MV5BNmU5MDAzNmMtOTEyZS00YjRlLThiMjMtM2ViMGEyODM0MjhiXkEyXkFqcGc@._V1_.jpg
163,tt0092324,Blackadder the Third,True,movie,1800,8.6,48868,Comedy,"In the Regency era, Mr E. Blackadder serves as butler to the foppish numskull Prince George amidst the fads and crazes of the time.",30m,1987.0,United Kingdom,,,"Rowan Atkinson:,:Tony Robinson:,:Hugh Laurie:,:Helen Atkinson Wood:,:Robbie Coltrane:,:Hugh Paddick:,:Miranda Richardson:,:Stephen Fry:,:Tim McInnerny:,:Kenneth Connor:,:Vincent Hanna:,:Warren Clarke:,:Nigel Planer:,:Denis Lill:,:Lee Cornes:,:Gertan Klauber:,:Chris Barrie:,:Ben Elton","tt0088484:,:tt0096548:,:tt0084988:,:tt0212579:,:tt0137390:,:tt0094754:,:tt0072500:,:tt1347512:,:tt0063929:,:tt0111958:,:tt0081912:,:tt0380136","Blackadder II:,:Blackadder Goes Forth:,:Blackadder:,:Blackadder Back & Forth:,:Blackadder: The Cavalier Years:,:Blackadder's Christmas Carol:,:Fawlty Towers:,:Blackadder Rides Again:,:Monty Python's Flying Circus:,:Father Ted:,:Only Fools and Horses:,:QI","british humour:,:regency era:,:king george iv:,:prince regent:,:prince","Something wrong, Mr. B?:,:Oh, something's *always* wrong, Balders... the fact that I'm not a millionaire aristocrat, with the sexual capacity of a rutting rhino, is a constant niggle.",https://m.media-amazon.com/images/M/MV5BODZlNWM4OWEtMmUyNS00YjY5LWI3YmEtZDNkZTdlNDY5Zjc3XkEyXkFqcGc@._V1_.jpg
164,tt9103932,Greatest Events of WWII in Colour,True,movie,3000,8.6,12380,"Documentary:,:History:,:War",A series of colorized archive footage of important events during World War II.,50m,2019.0,United Kingdom,,,"Derek Jacobi:,:Geoffrey Wawro:,:James Holland:,:Saul David:,:Sönke Neitzel:,:Phillips O'Brien:,:Max Hastings:,:Justin Bronk:,:Peter Lieb:,:Craig L. Symonds:,:Jochen Hellbreck:,:Laura Lawfer Orr:,:Michael Lynch:,:Timothy Orr:,:Tami Davis Biddle:,:Jonathan Parshall:,:Joshua Levine:,:David Glantz","tt16477402:,:tt9253866:,:tt1508238:,:tt1877514:,:tt0071075:,:tt0296310:,:tt2092588:,:tt0063929:,:tt0098769:,:tt1806234:,:tt6769208:,:tt1533395","WWII in Color: Road to Victory:,:Our Planet:,:Apocalypse: The Second World War:,:The Vietnam War:,:The World at War:,:The Blue Planet:,:Frozen Planet:,:Monty Python's Flying Circus:,:The Civil War:,:Human Planet:,:Blue Planet II:,:Life","tv mini series:,:world war two:,:colorized black and white footage:,:war footage:,:failed military strategy",,https://m.media-amazon.com/images/M/MV5BY2NmYjgzZTItNzllZC00YWFiLWEzOTAtNWMyNzhhMDdjOWQ2XkEyXkFqcGc@._V1_.jpg
